,id,original_zip,match,match_kind,state_code,county_code,tract_code,block_code,Rental Relief Fund: How much rent do you owe due to COVID-19,Rental Relief Fund: How much do you owe on utilities listed?,Rental Relief Fund: Total Monthly Income all sources,Rental Relief Gap,Months of Assistance Awarded,Date of Final Decision,Utility Payments - Amount obtained (),Future Stipend - Amount obtained (),Rental Arrears - Amount obtained (),Moving Costs - Amount obtained (),Total RRF Award
125,162663,2136,Match,Non_Exact,25.0,25.0,51000.0,2010.0,1500.0,51.11,794,1551.11,March-20; October-20; April-21,8/18/2021,0.0,5220.0,7246.75,0.0,12466.75
126,162664,2121,Match,Non_Exact,25.0,25.0,100800.0,6002.0,6500.0,1920.0,3200,8420,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21,7/15/2021,0.0,0.0,8000.0,0.0,8000.0
127,162665,2121,Match,Non_Exact,25.0,25.0,140400.0,6001.0,750.0,0.0,4000,750,May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,8/24/2021,0.0,4950.0,1000.0,0.0,5950.0
128,162667,2121,Match,Exact,25.0,25.0,82000.0,3001.0,15885.0,0.0,326,15885,March-20; April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21,0,0.0,0.0,15000.0,0.0,15000.0
129,162678,2121,Match,Non_Exact,25.0,25.0,100400.0,4004.0,0.0,0.0,2584,0,August-21; September-21; October-21; November-21,8/16/2021,1500.0,4985.0,0.0,7500.0,13985.0
130,162683,2126,Match,Non_Exact,25.0,25.0,90100.0,3009.0,0.0,1056.0,0,1056,June-21; July-21; August-21; September-21; October-21; November-21; December-21,9/16/2021,1057.5,3075.0,4109.0,0.0,8241.5
131,162686,2114,Tie,0,0.0,0.0,20302.0,1000.0,3000.0,300.0,1600,3300,April-20; May-20; June-20; July-20,8/23/2021,0.0,0.0,2198.0,0.0,2198.0
132,162712,2130,Match,Non_Exact,25.0,25.0,81400.0,3003.0,0.0,368.99,2000,368.99,May-21; June-21; July-21; August-21; September-21; October-21; November-21,8/26/2021,0.0,4515.0,3763.0,0.0,8278.0
133,162740,2124,Match,Non_Exact,25.0,25.0,60601.0,1000.0,0.0,1300.0,2400,1300,March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,9/1/2021,0.0,0.0,13569.0,0.0,13569.0
134,162755,2143,Match,Non_Exact,25.0,25.0,100400.0,4000.0,0.0,0.0,2100,0,June-21; July-21; August-21; September-21,9/1/2021,0.0,1998.0,7000.0,0.0,8998.0
135,162769,2129,Match,Non_Exact,25.0,25.0,81200.0,1009.0,670.0,0.0,1500,670,September-21; October-21; November-21; December-21,8/19/2021,0.0,3000.0,0.0,3000.0,6000.0
136,162770,2130,Match,Non_Exact,25.0,25.0,40600.0,2005.0,0.0,0.0,2268,0,October-21; November-21; December-21,9/24/2021,0.0,6003.0,0.0,2503.0,8506.0
137,162771,2109,Match,Non_Exact,25.0,25.0,60400.0,3008.0,0.0,0.0,2200,0,May-21; June-21; July-21; August-21,9/3/2021,0.0,7200.0,0.0,0.0,7200.0
138,162775,2126,Match,Non_Exact,25.0,25.0,80601.0,3008.0,4662.0,3300.0,1448,7962,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,7/29/2021,1500.0,0.0,0.0,0.0,1500.0
139,162776,2119,Match,Non_Exact,25.0,25.0,50600.0,1007.0,6050.0,597.59,1400,6647.59,June-21; July-21; August-21; September-21; October-21; November-21,0,377.59,6150.0,6050.0,0.0,12577.59
140,162777,2135,Match,Non_Exact,25.0,25.0,81302.0,1005.0,0.0,0.0,1600,0,21-May,7/30/2021,0.0,5550.0,0.0,0.0,5550.0
141,162778,2128,Match,Non_Exact,25.0,25.0,202.0,3010.0,0.0,0.0,1600,0,September-21; October-21; November-21,0,0.0,4200.0,0.0,0.0,4200.0
142,162781,2119,Match,Non_Exact,25.0,25.0,51000.0,1000.0,1195.0,150.0,1000,1345,October-21; November-21; December-21,0,0.0,3585.0,0.0,0.0,3585.0
143,162782,2119,Match,Non_Exact,25.0,25.0,140400.0,6000.0,1400.0,640.0,7000,2040,September-21; October-21; November-21,0,0.0,4200.0,0.0,0.0,4200.0
144,162786,2124,Match,Non_Exact,25.0,25.0,81700.0,4003.0,0.0,650.0,3942.91,4632,July-21; August-21; September-21,9/20/2021,0.0,0.0,0.0,3982.0,6805.0
145,162788,2125,Match,Non_Exact,25.0,25.0,92000.0,3000.0,350.0,700.0,1568,1050,October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21,8/16/2021,0.0,3686.0,0.0,0.0,3686.0
146,162791,2122,Match,Non_Exact,25.0,25.0,50101.0,3005.0,6400.0,107.38,1045,16299.38,May-21; June-21; July-21; August-21; September-21; October-21; November-21,0,107.38,4896.0,6400.0,0.0,11403.38
147,162792,2126,No_Match,0,0.0,0.0,101002.0,3000.0,19000.0,0.0,1775,19000,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,8/26/2021,0.0,15000.0,0.0,0.0,15000.0
148,162797,2130,Match,Non_Exact,25.0,25.0,110607.0,2014.0,7500.0,0.0,4568,7500,April-21; May-21; June-21; July-21,4/12/2021,0.0,4500.0,1500.0,0.0,12000.0
149,162798,2124,Match,Non_Exact,25.0,25.0,91900.0,3000.0,0.0,0.0,120,0,July-21; August-21; September-21; October-21; November-21,0,0.0,3750.0,1500.0,0.0,5250.0
150,162801,2128,Match,Exact,25.0,25.0,50200.0,1001.0,1750.0,0.0,1972,1750,May-21; June-21; July-21; August-21; September-21; October-21; November-21,0,1500.0,5250.0,7000.0,0.0,13750.0
151,162804,2128,Match,Non_Exact,25.0,25.0,703.0,1009.0,0.0,90.0,1800,90,April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,0,0.0,4650.0,5199.88,0.0,9849.88
152,162805,2130,Match,Non_Exact,25.0,25.0,60604.0,1003.0,570.0,0.0,4000,570,August-21; September-21; October-21; November-21,0,0.0,4596.0,0.0,0.0,4596.0
153,162808,2114,Match,Non_Exact,25.0,25.0,110607.0,2015.0,1900.0,5000.0,1846,6900,April-21; May-21; June-21; July-21; August-21,7/27/2021,0.0,5700.0,3800.0,0.0,9500.0
154,162811,2130,Match,Non_Exact,25.0,25.0,92200.0,2000.0,2000.0,7800.0,900,9800,April-20; June-20; July-20,7/30/2021,0.0,2420.0,428.0,0.0,2848.0
155,162812,2215,Match,Non_Exact,25.0,25.0,81101.0,2000.0,2073.0,356.39,1980,2429.39,March-21; April-21; May-21; June-21; July-21,5/10/2021,0.0,6213.51,4144.34,0.0,10357.85
156,162813,2124,Match,Non_Exact,25.0,25.0,804.0,1004.0,1500.0,3600.0,7500,5100,March-21; April-21,0,0.0,2250.0,0.0,0.0,2250.0
157,162814,2128,Match,Non_Exact,25.0,25.0,100100.0,3004.0,1650.0,73846.41,2691,75496.41,March-21; April-21; May-21; June-21; July-21,9/17/2021,2000.0,5400.0,5400.0,0.0,12800.0
158,162816,2122,Match,Non_Exact,25.0,25.0,101.0,2009.0,1150.0,0.0,3200,1150,June-21; July-21; August-21; September-21; October-21,7/26/2021,0.0,2625.0,1150.0,0.0,3775.0
159,162820,2127,Match,Non_Exact,25.0,25.0,10205.0,3002.0,20000.0,809.99,200,20809.99,March-20; April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,9/3/2021,1176.19,0.0,0.0,0.0,1176.19
160,162821,2111,Match,Non_Exact,25.0,25.0,101002.0,1003.0,27500.0,0.0,1093,27500,July-21; August-21,0,0.0,6000.0,2000.0,0.0,8000.0
161,162825,2134,Match,Non_Exact,25.0,25.0,110502.0,1013.0,0.0,700.0,4272,700,May-21; June-21; July-21; August-21; September-21; October-21,7/21/2021,0.0,2250.0,2250.0,0.0,4500.0
162,162827,2111,Match,Non_Exact,25.0,25.0,91100.0,5002.0,3450.0,572.0,1600,4022,April-21; May-21; June-21; July-21; August-21; September-21,8/3/2021,0.0,3450.0,0.0,0.0,3450.0
163,162828,2124,Match,Non_Exact,25.0,25.0,81200.0,2000.0,1235.0,345.0,0,1580,21-Feb,0,0.0,0.0,598.35,0.0,598.35
164,162830,2134,Match,Non_Exact,25.0,25.0,50300.0,1010.0,1200.0,1889.58,1120,3089.58,May-21; June-21; July-21; August-21,9/7/2021,0.0,3600.0,4800.0,0.0,8400.0
165,162831,2135,Match,Non_Exact,25.0,25.0,804.0,2014.0,7650.0,0.0,4000,7650,March-20; April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,8/3/2021,0.0,2550.0,0.0,0.0,2550.0
166,162832,2124,Match,Exact,25.0,25.0,100400.0,2000.0,1800.0,2495.0,652,4295,April-20; May-20; June-20; July-20; August-20; September-20; October-20,0,1495.22,5400.0,7200.0,0.0,14095.22
167,162833,2120,Match,Non_Exact,25.0,25.0,505.0,1004.0,3100.0,0.0,1840,3100,June-21; July-21; August-21,0,0.0,3100.0,4325.0,0.0,7425.0
168,162834,2125,Match,Non_Exact,25.0,25.0,100500.0,1005.0,0.0,0.0,2800,0,June-21; July-21; August-21; September-21; October-21; November-21; December-21,9/7/2021,0.0,3450.0,5500.0,4600.0,13550.0
169,162835,2116,Match,Non_Exact,25.0,25.0,90901.0,2001.0,0.0,0.0,4000,0,September-21; October-21; November-21,8/18/2021,0.0,5700.0,0.0,0.0,5700.0
170,162836,2124,Match,Non_Exact,25.0,25.0,80100.0,2001.0,1920.0,534.85,1770,2454.85,January-21; February-21; March-21; April-21; May-21,8/9/2021,0.0,1407.0,3327.0,0.0,4734.0
171,162837,2122,Match,Non_Exact,25.0,25.0,82100.0,1003.0,2900.0,1400.0,2200,4300,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21,0,1500.0,825.0,3604.0,0.0,5929.0
172,162838,2124,Match,Non_Exact,25.0,25.0,70700.0,1008.0,3201.0,1531.18,1000,4732.18,March-21; April-21; May-21; June-21; July-21; August-21; September-21,0,938.98,7000.0,0.0,0.0,7938.98
173,162841,2130,Match,Non_Exact,25.0,25.0,100100.0,1000.0,2400.0,3200.0,2400,5600,July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21,0,1500.0,8070.0,5280.0,0.0,14850.0
174,162843,2120,Match,Non_Exact,25.0,25.0,100601.0,4008.0,5950.0,0.0,2052,5950,March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,7/27/2021,0.0,5150.0,9850.0,0.0,15000.0
175,162844,2131,Match,Non_Exact,25.0,25.0,120301.0,4001.0,4800.0,0.0,2000,4800,January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21,0,0.0,2400.0,6400.0,0.0,8800.0
176,162846,2128,Match,Non_Exact,25.0,25.0,130300.0,2007.0,1500.0,308.62,896,1808.62,July-21; August-21; September-21; October-21,0,0.0,2200.0,700.0,0.0,2900.0
177,162847,2131,Match,Exact,25.0,25.0,110502.0,3007.0,9000.0,0.0,1200,9000,January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,7/28/2021,0.0,4500.0,9000.0,0.0,13500.0
178,162848,2116,Match,Non_Exact,25.0,25.0,100500.0,3001.0,17500.0,0.0,3000,17500,August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,8/18/2021,0.0,0.0,15000.0,0.0,15000.0
179,162849,2136,Match,Non_Exact,25.0,25.0,110201.0,1005.0,3600.0,0.0,2368,3600,April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,0,0.0,3600.0,3600.0,0.0,7200.0
180,162851,2115,Match,Non_Exact,25.0,25.0,140400.0,6001.0,3598.0,0.0,3200,3598,May-21; June-21; July-21; August-21; September-21,6/16/2021,0.0,4947.0,3599.0,0.0,8546.0
181,162852,2121,Match,Non_Exact,25.0,25.0,81102.0,1003.0,2750.0,1490.0,3382,4240,July-21; September-21; October-21; November-21,0,1500.0,11100.0,0.0,0.0,12600.0
182,162854,2111,Match,Non_Exact,25.0,25.0,90700.0,1008.0,10200.0,0.0,0,10200,July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21,7/19/2021,0.0,2550.0,10200.0,0.0,12750.0
183,162855,2132,Match,Non_Exact,25.0,25.0,120301.0,4001.0,9633.0,2800.0,5938,14888.8,January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21,9/8/2021,0.0,3900.0,9633.0,0.0,13533.0
184,162856,2126,Match,Non_Exact,25.0,25.0,81001.0,4000.0,7475.0,2135.58,5500,13402.58,June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21,8/24/2021,1500.0,4371.0,8931.51,0.0,14802.51
185,162857,2115,Match,Non_Exact,25.0,25.0,70202.0,1000.0,146.0,1172.42,898,1318.42,July-21; August-21; September-21; October-21,9/2/2021,1155.24,72.0,72.0,0.0,1299.24
186,162858,2118,Match,Non_Exact,25.0,25.0,101001.0,4003.0,5428.0,10500.0,2670,15928,January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21,0,0.0,0.0,7336.0,0.0,7336.0
187,162859,2134,Match,Non_Exact,25.0,25.0,61201.0,1015.0,7350.0,0.0,2240,7350,December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,7/29/2021,0.0,3000.0,7350.0,0.0,10350.0
188,162860,2122,Match,Non_Exact,25.0,25.0,81001.0,4003.0,4980.0,0.0,1147,4980,September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,7/14/2021,0.0,702.0,4980.0,0.0,5682.0
189,162861,2122,Match,Non_Exact,25.0,25.0,70902.0,1003.0,646.0,631.0,640,1277,September-21; October-21; November-21,0,0.0,305.12,0.0,0.0,305.12
190,162862,2121,Match,Non_Exact,25.0,25.0,100603.0,2015.0,1700.0,0.0,1249,1700,October-20; November-20; December-20; January-21,7/26/2021,0.0,1700.0,0.0,0.0,1700.0
191,162864,2134,Match,Non_Exact,25.0,25.0,50300.0,3004.0,5000.0,1200.0,3000,6200,November-20; December-20; January-21,7/21/2021,0.0,0.0,11425.0,0.0,11425.0
192,162865,2129,Match,Non_Exact,25.0,25.0,90100.0,4000.0,0.0,487.0,884,487,June-21; July-21; August-21; September-21; October-21; November-21; December-21,8/5/2021,479.06,520.0,260.0,0.0,1259.06
193,162866,2128,Match,Non_Exact,25.0,25.0,91900.0,1002.0,0.0,0.0,848,0,September-21; October-21; November-21,8/5/2021,0.0,984.0,0.0,3078.0,4062.0
194,162867,2128,Match,Non_Exact,25.0,25.0,40801.0,3008.0,1338.0,5432.0,2052,6770,March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,7/28/2021,1500.0,7908.0,0.0,0.0,9408.0
195,162868,2136,Match,Non_Exact,25.0,25.0,51101.0,1010.0,7200.0,0.0,2268,7200,January-21; February-21; March-21; April-21,7/30/2021,0.0,14400.0,0.0,0.0,14400.0
196,162870,2130,Match,Non_Exact,25.0,25.0,140300.0,5007.0,0.0,0.0,1600,0,April-21; May-21; June-21; July-21; August-21; September-21; October-21; November-21; December-21,9/9/2021,0.0,3787.0,1109.0,0.0,4896.0
197,163085,2125,Match,Non_Exact,25.0,25.0,40100.0,1005.0,0.0,260.0,0,260,0,0,0.0,0.0,0.0,3000.0,3000.0
198,163093,2136,Match,Exact,25.0,25.0,140300.0,1007.0,1100.0,200.0,3033,1300,April-21; May-21,5/10/2021,202.02,0.0,1625.0,0.0,2567.02
199,163097,2135,Match,Non_Exact,25.0,25.0,40600.0,1006.0,11000.0,0.0,2268,11000,March-21; April-21; May-21; June-21; July-21; August-21,8/12/2021,0.0,0.0,15000.0,0.0,15000.0
200,163109,2116,Match,Non_Exact,25.0,25.0,70402.0,1010.0,0.0,91.91,2443,91.91,0,8/26/2021,0.0,0.0,4552.65,0.0,4552.65
201,163115,2135,Match,Non_Exact,25.0,25.0,91700.0,3002.0,0.0,0.0,0,0,April-21; May-21; June-21; July-21; August-21; September-21; October-21,9/9/2021,0.0,1400.0,8400.0,0.0,9800.0
202,163132,2121,Match,Non_Exact,25.0,25.0,100500.0,5012.0,0.0,0.0,2400,0,May-21; June-21; July-21; August-21; September-21,9/1/2021,0.0,0.0,13178.0,0.0,13178.0
203,163138,2121,Match,Non_Exact,25.0,25.0,201.0,2003.0,830.0,200.0,2000,1030,April-21; May-21; June-21; July-21,5/26/2021,0.0,3380.0,0.0,0.0,3380.0
204,163158,2121,Match,Exact,25.0,25.0,91900.0,3003.0,0.0,1411.42,2596,1411.42,0,0,140.25,0.0,5464.0,0.0,5604.25
205,163160,2210,Match,Non_Exact,25.0,25.0,90901.0,1003.0,0.0,1124.0,4000,1124,June-21; July-21; August-21; September-21; October-21; November-21,8/24/2021,1424.1,0.0,3888.0,0.0,11144.1
206,163167,2118,Match,Non_Exact,25.0,25.0,60604.0,1001.0,0.0,0.0,2303,0,September-21; October-21; November-21,8/12/2021,0.0,4230.0,4000.0,0.0,8230.0
207,163169,2119,Match,Non_Exact,25.0,25.0,10701.0,3004.0,0.0,0.0,3000,0,August-21; September-21,9/6/2021,0.0,0.0,2525.0,0.0,6350.0
208,163180,2113,Match,Non_Exact,25.0,25.0,50700.0,3004.0,11000.0,0.0,1294,11000,March-21; March-21,3/19/2021,0.0,11000.0,0.0,0.0,11000.0
209,163182,2134,Match,Non_Exact,25.0,25.0,30400.0,3000.0,12600.0,0.0,0,12600,April-21; April-21; May-21,4/16/2021,0.0,12600.0,0.0,0.0,12600.0
210,163183,2128,Match,Non_Exact,25.0,25.0,92000.0,4005.0,0.0,0.0,2800,0,March-21; April-21; May-21,3/26/2021,0.0,2304.0,0.0,0.0,2304.0
211,163184,2128,Match,Non_Exact,25.0,25.0,71101.0,2003.0,2752.0,0.0,0,2752,March-21; March-21,3/26/2021,0.0,2752.0,0.0,0.0,2752.0
212,163187,2136,Match,Non_Exact,25.0,25.0,110201.0,1010.0,6600.0,0.0,4000,6600,21-Apr,4/9/2021,0.0,6600.0,0.0,0.0,6600.0
213,163189,2124,Match,Non_Exact,25.0,25.0,50101.0,1002.0,2000.0,0.0,0,2000,April-21; May-21; June-21,3/26/2021,0.0,3000.0,0.0,0.0,3000.0
214,163190,2128,Match,Exact,25.0,25.0,50901.0,2005.0,7500.0,0.0,1800,7500,21-Mar,3/19/2021,0.0,7500.0,0.0,0.0,7500.0
215,163191,2135,Match,Non_Exact,25.0,25.0,100100.0,3010.0,3600.0,0.0,1000,3600,21-Apr,4/2/2021,0.0,3600.0,0.0,0.0,3600.0
216,163193,2136,Match,Non_Exact,25.0,25.0,102.0,1005.0,2409.0,0.0,300,2409,21-Apr,4/9/2021,0.0,2409.0,0.0,0.0,2409.0
217,163194,2126,Match,Non_Exact,25.0,25.0,50700.0,3006.0,1725.0,0.0,#Error!,#Error!,July-21; August-21; September-21,6/25/2021,0.0,5250.0,0.0,0.0,5250.0
218,163195,2135,Match,Non_Exact,25.0,25.0,101002.0,2009.0,9300.0,0.0,#Error!,#Error!,21-Apr,4/30/2021,0.0,9300.0,0.0,0.0,9300.0
219,163196,2124,Match,Non_Exact,25.0,25.0,91600.0,2005.0,18000.0,0.0,2500,18000,21-Mar,3/26/2021,0.0,15000.0,0.0,0.0,15000.0
220,163197,2135,Match,Exact,25.0,25.0,301.0,3005.0,866.0,0.0,2400,866,June-21; July-21; August-21,6/11/2021,0.0,3464.0,0.0,0.0,3464.0
221,163198,2136,No_Match,0,0.0,0.0,140202.0,4001.0,7000.0,0.0,1604,7000,21-Mar,3/19/2021,0.0,6000.0,0.0,0.0,6000.0
222,163200,2125,Match,Exact,25.0,25.0,91001.0,2001.0,1050.0,0.0,0,1050,April-21; June-21; July-21,4/2/2021,0.0,2100.0,0.0,0.0,2100.0
223,163201,2125,Tie,0,0.0,0.0,90600.0,1011.0,6600.0,0.0,4500,6600,21-Mar,3/19/2021,0.0,6600.0,0.0,0.0,6600.0
224,163202,2136,Match,Non_Exact,25.0,25.0,90400.0,4000.0,12600.0,0.0,600,12600,21-Apr,4/16/2021,0.0,12600.0,0.0,0.0,12600.0
225,163205,2122,Match,Exact,25.0,25.0,92000.0,1004.0,13650.0,0.0,0,13650,21-Apr,4/16/2021,0.0,13650.0,0.0,0.0,13650.0
226,163206,2122,Match,Exact,25.0,25.0,92101.0,5002.0,7000.0,0.0,0,7000,21-Mar,3/26/2021,0.0,7000.0,0.0,0.0,7000.0
227,163209,2122,No_Match,0,0.0,0.0,91600.0,1005.0,7050.0,0.0,3800,7050,21-Jun,6/25/2021,0.0,14100.0,0.0,0.0,14100.0
228,163212,2136,Match,Non_Exact,25.0,25.0,50101.0,3000.0,3000.0,0.0,600,3000,March-21; March-21,3/19/2021,0.0,4000.0,0.0,0.0,4000.0
229,163215,2136,Match,Non_Exact,25.0,25.0,50200.0,1006.0,5100.0,0.0,0,5100,21-Mar,3/26/2021,0.0,5100.0,0.0,0.0,5100.0
230,163216,2124,Match,Non_Exact,25.0,25.0,92101.0,2012.0,5100.0,0.0,500,5100,21-May,5/6/2021,0.0,12600.0,0.0,0.0,12600.0
231,163220,2121,Match,Non_Exact,25.0,25.0,50200.0,3001.0,4800.0,0.0,0,4800,July-21; August-21; September-21; October-21,7/7/2021,0.0,10000.0,1370.0,0.0,14999.84
232,163223,2128,Match,Non_Exact,25.0,25.0,81900.0,4004.0,4320.0,0.0,418.4,4320,21-Apr,4/23/2021,0.0,0.0,4320.0,0.0,7128.86
233,163226,2124,Match,Non_Exact,25.0,25.0,50200.0,4000.0,3600.0,0.0,0,3600,21-Apr,4/16/2021,0.0,7200.0,0.0,0.0,7200.0
234,163227,2125,Match,Non_Exact,25.0,25.0,30100.0,1009.0,2730.0,0.0,1764,2730,21-Apr,4/30/2021,0.0,3605.0,0.0,0.0,3605.0
235,163229,2134,Match,Non_Exact,25.0,25.0,90400.0,4003.0,2200.0,0.0,0,2200,May-21; June-21; July-21,5/20/2021,0.0,6600.0,0.0,0.0,6600.0
236,163231,2124,Match,Non_Exact,25.0,25.0,401.0,1003.0,6400.0,0.0,300,6400,21-Apr,4/16/2021,0.0,15000.0,0.0,0.0,15000.0
237,163232,2126,Match,Non_Exact,25.0,25.0,90200.0,3002.0,3250.0,0.0,0,3250,21-Apr,4/16/2021,0.0,4550.0,0.0,0.0,4550.0
238,163234,2125,Match,Non_Exact,25.0,25.0,101101.0,2002.0,8700.0,0.0,1416,8700,21-Mar,3/26/2021,0.0,8700.0,0.0,0.0,8700.0
239,163236,2122,Match,Non_Exact,25.0,25.0,91400.0,1010.0,5700.0,0.0,0,5700,21-Apr,4/16/2021,0.0,11000.0,0.0,0.0,11000.0
240,163238,2125,Match,Non_Exact,25.0,25.0,92101.0,1003.0,6000.0,0.0,3115,6000,0,0,0.0,6000.0,0.0,0.0,6000.0
241,163239,2121,Match,Non_Exact,25.0,25.0,50700.0,1002.0,8400.0,0.0,0,8400,April-21; May-21; June-21; July-21,4/23/2021,0.0,8400.0,0.0,0.0,8400.0
242,163241,2128,Match,Non_Exact,25.0,25.0,20200.0,1000.0,1790.0,0.0,1400,1790,March-21; March-21; April-21,3/26/2021,0.0,400.0,0.0,0.0,400.0
243,163243,2121,Match,Non_Exact,25.0,25.0,50101.0,1004.0,6300.0,0.0,920,6300,21-May,5/20/2021,0.0,6300.0,0.0,0.0,6300.0
244,163244,2119,Match,Non_Exact,25.0,25.0,91900.0,3003.0,14400.0,0.0,2214,14400,21-Apr,4/30/2021,0.0,14400.0,0.0,0.0,14400.0
245,163245,2121,Match,Non_Exact,25.0,25.0,100800.0,1001.0,4330.0,0.0,3600,4330,21-Apr,4/23/2021,0.0,4330.0,0.0,0.0,4330.0
246,163246,2122,Match,Non_Exact,25.0,25.0,81700.0,4003.0,5000.0,0.0,41500,5000,21-May,5/27/2021,0.0,7200.0,0.0,0.0,7200.0
247,163247,2122,Match,Non_Exact,25.0,25.0,81900.0,2004.0,10650.0,0.0,3000,10650,March-21; June-21; July-21; August-21,3/19/2021,0.0,5975.0,0.0,0.0,5975.0
248,163253,2125,Match,Non_Exact,25.0,25.0,100500.0,3002.0,5243.38,0.0,4000,5243.38,21-Apr,5/1/2021,0.0,5243.8,0.0,0.0,5243.8
249,163255,2121,Match,Non_Exact,25.0,25.0,50901.0,2000.0,22800.0,0.0,1518,22800,21-Apr,4/5/2021,0.0,15000.0,0.0,0.0,15000.0
250,163256,2129,Match,Non_Exact,25.0,25.0,91400.0,1001.0,5249.0,0.0,1499.24,5249,21-Apr,4/5/2021,0.0,5249.0,0.0,0.0,5249.0
251,163257,2128,No_Match,0,0.0,0.0,50901.0,3006.0,4000.0,0.0,2400,4000,21-Apr,4/20/2021,0.0,4000.0,0.0,0.0,4000.0
252,163259,2122,Match,Non_Exact,25.0,25.0,82000.0,1005.0,12000.0,0.0,0,12000,21-Apr,4/5/2021,0.0,12000.0,0.0,0.0,12000.0
253,163260,2121,Match,Non_Exact,25.0,25.0,101.0,1004.0,17920.0,0.0,1300,17920,21-Apr,4/27/2021,0.0,15000.0,0.0,0.0,15000.0
254,163261,2128,Match,Non_Exact,25.0,25.0,101001.0,1002.0,14000.0,0.0,0,14000,21-Apr,4/5/2021,0.0,14000.0,0.0,0.0,14000.0
255,163264,2126,Match,Non_Exact,25.0,25.0,50600.0,1003.0,13800.0,0.0,1000,13800,21-Apr,4/27/2021,0.0,13800.0,0.0,0.0,13800.0
256,163265,2126,Match,Non_Exact,25.0,25.0,81700.0,4003.0,5400.0,0.0,2000,5400,21-Jun,6/4/2021,0.0,5400.0,0.0,0.0,5400.0
257,163267,2119,Match,Non_Exact,25.0,25.0,101001.0,6000.0,4750.0,0.0,2000,4750,February-21; March-21; April-21; April-21,4/7/2021,0.0,4750.0,0.0,0.0,4750.0
258,163268,2135,Match,Non_Exact,25.0,25.0,92200.0,4005.0,2138.58,0.0,830,2138.58,21-Apr,4/5/2021,0.0,2138.58,0.0,0.0,2138.58
259,163270,2121,Match,Non_Exact,25.0,25.0,505.0,1004.0,1960.0,0.0,400,1960,21-Apr,4/5/2021,0.0,1960.0,0.0,0.0,1960.0
260,163271,2128,Match,Non_Exact,25.0,25.0,101001.0,5001.0,17974.0,0.0,1100.8,17974,21-Apr,4/5/2021,0.0,15000.0,0.0,0.0,15000.0
261,163272,2135,Match,Non_Exact,25.0,25.0,90300.0,1005.0,5440.0,0.0,1200,5440,April-21; May-21; June-21,4/5/2021,0.0,5440.0,0.0,0.0,5440.0
262,163274,2132,Match,Non_Exact,25.0,25.0,102.0,2010.0,14551.76,0.0,1700,14551.76,21-Apr,4/5/2021,0.0,14551.76,0.0,0.0,14551.76
263,163276,2119,Match,Non_Exact,25.0,25.0,130404.0,1005.0,0.0,0.0,2816,0,February-21; April-21; May-21; June-21; July-21,4/9/2021,0.0,5775.0,0.0,0.0,5775.0
264,163277,2125,Match,Exact,25.0,25.0,91400.0,1001.0,10864.0,0.0,987.43,10864,21-Apr,4/5/2021,0.0,3199.0,0.0,0.0,3199.0
